award,year,file,url,bytes,page,fetched
WOLDA,2022,WOLDA_2022_18_4482cdc6_14-WOLDA-Results-Cat-223.jpg,https://wolda.org/wp-content/uploads/2023/12/14-WOLDA-Results-Cat-223.jpg,382456,https://wolda.org/14-wolda-logos-redesign/,2026-09-02T22:31:17
WOLDA,2023,WOLDA_2023_01_5cfa08d7_0012thWOLDA1.jpg,https://wolda.org/wp-content/uploads/2021/12/0012thWOLDA1.jpg,182548,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:31:49
WOLDA,2023,WOLDA_2023_02_86f708c6_13-WOLDA-Call-for-Entries.jpg,https://wolda.org/wp-content/uploads/2022/06/13-WOLDA-Call-for-Entries.jpg,167392,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:31:51
WOLDA,2023,WOLDA_2023_03_191d8bd7_15-WOLDA-Cat-21.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-21.jpg,184507,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:31:53
WOLDA,2023,WOLDA_2023_04_23f34836_15-WOLDA-Cat-210.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-210.jpg,230371,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:31:55
WOLDA,2023,WOLDA_2023_05_be5878b8_15-WOLDA-Cat-211.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-211.jpg,328720,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:31:59
WOLDA,2023,WOLDA_2023_06_108122b0_15-WOLDA-Cat-212.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-212.jpg,261941,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:08
WOLDA,2023,WOLDA_2023_07_94357ccc_15-WOLDA-Cat-213.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-213.jpg,392556,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:10
WOLDA,2023,WOLDA_2023_08_7388da58_15-WOLDA-Cat-214.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-214.jpg,234194,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:12
WOLDA,2023,WOLDA_2023_09_857fafda_15-WOLDA-Cat-215.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-215.jpg,252591,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:19
WOLDA,2023,WOLDA_2023_10_b00f92ad_15-WOLDA-Cat-216.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-216.jpg,242845,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:21
WOLDA,2023,WOLDA_2023_11_c61bbf5a_15-WOLDA-Cat-217.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-217.jpg,197477,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:24
WOLDA,2023,WOLDA_2023_12_e95395ea_15-WOLDA-Cat-218.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-218.jpg,410034,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:27
WOLDA,2023,WOLDA_2023_13_af081d02_15-WOLDA-Cat-219.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-219.jpg,231841,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:30
WOLDA,2023,WOLDA_2023_14_04f454df_15-WOLDA-Cat-22.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-22.jpg,231069,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:32
WOLDA,2023,WOLDA_2023_15_54872e7a_15-WOLDA-Cat-220.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-220.jpg,359212,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:35
WOLDA,2023,WOLDA_2023_16_7fcf474c_15-WOLDA-Cat-221.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-221.jpg,231217,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:38
WOLDA,2023,WOLDA_2023_17_b4106a9d_15-WOLDA-Cat-223.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-223.jpg,236409,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:40
WOLDA,2023,WOLDA_2023_18_be08e1d3_15-WOLDA-Cat-224.jpg,https://wolda.org/wp-content/uploads/2024/11/15-WOLDA-Cat-224.jpg,375160,https://wolda.org/15-wolda-logos-redesign-2/,2026-09-02T22:32:43
