feature_record_id,stimulus_id,extraction_run_id,feature_definition_version,representation,normalization_profile,dimensions,applicability,measurement_status,missing_reason,algorithm_config_sha256,feature_numerators_json,feature_denominators_json,feature_units_json,feature_applicability_json,missing_reasons_json,ink_coverage_ratio,whitespace_ratio,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,closure_count,symmetry_horizontal,symmetry_vertical,straight_curve_ratio,centroid_x_norm,centroid_y_norm,inter_glyph_spacing_mean_norm,inter_glyph_spacing_sd_norm,rhythm_periodicity,unit_area_cv,unit_width_cv,unit_height_cv
feat_5ea94016f1091f98b065,stim_0c7862cd7dcddcf2,render_551362ca0ff22f33,1.1.0,raster_binary,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,protocol_dependent,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 1574, ""bbox_fill_ratio"": 104721, ""ink_coverage_ratio"": 104721, ""whitespace_ratio"": 1992431}","{""bbox_aspect_ratio"": 370, ""bbox_fill_ratio"": 582380, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""protocol_dependent"", ""inter_glyph_spacing_sd_norm"": ""protocol_dependent"", ""rhythm_periodicity"": ""protocol_dependent"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""protocol_dependent"", ""unit_height_cv"": ""protocol_dependent"", ""unit_width_cv"": ""protocol_dependent"", ""whitespace_ratio"": ""direct""}","{""rhythm_periodicity"": ""MEASURE_SEQUENCE_TOO_SHORT""}",0.04993486404418945,0.9500651359558105,0.17981558432638484,4.254054054054054,7,2,0.9289884567260742,0.956059455871582,0.7467624644108717,0.5016408741739956,0.4839464990605991,0.12972972972972974,0.011466596451673744,,0.027858322277774093,0.059023630338487246,0.009633607373113726
feat_c4be5a979c23d83bcdd6,stim_0c7862cd7dcddcf2,render_551362ca0ff22f33,1.1.0,raster_grayscale,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,protocol_dependent,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 1574, ""bbox_fill_ratio"": 118569, ""ink_coverage_ratio"": 118569, ""whitespace_ratio"": 1978583}","{""bbox_aspect_ratio"": 370, ""bbox_fill_ratio"": 582380, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""protocol_dependent"", ""inter_glyph_spacing_sd_norm"": ""protocol_dependent"", ""rhythm_periodicity"": ""protocol_dependent"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""protocol_dependent"", ""unit_height_cv"": ""protocol_dependent"", ""unit_width_cv"": ""protocol_dependent"", ""whitespace_ratio"": ""direct""}","{""rhythm_periodicity"": ""MEASURE_SEQUENCE_TOO_SHORT""}",0.05653810501098633,0.9434618949890137,0.2035938734159827,4.254054054054054,127,1300,0.9234800338745117,0.9504880905151367,0.443895861146774,0.49983983399829424,0.48343900097200787,0.12972972972972974,0.011466596451673744,,0.0317800356852844,0.059023630338487246,0.009633607373113726
feat_be65c59166323d7cbda2,stim_0d25f57b7f63d875,render_551362ca0ff22f33,1.1.0,raster_binary,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 749, ""bbox_fill_ratio"": 105227, ""ink_coverage_ratio"": 105227, ""whitespace_ratio"": 1991925}","{""bbox_aspect_ratio"": 741, ""bbox_fill_ratio"": 555009, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.050176143646240234,0.9498238563537598,0.18959512368267903,1.0107962213225372,1,0,0.9813203811645508,0.9527349472045898,0.7213977811026834,0.5088360127094282,0.5012234153603637,,,,,,
feat_9805eb6245ac5574b7f5,stim_0d25f57b7f63d875,render_551362ca0ff22f33,1.1.0,raster_grayscale,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 749, ""bbox_fill_ratio"": 112062, ""ink_coverage_ratio"": 112062, ""whitespace_ratio"": 1985090}","{""bbox_aspect_ratio"": 741, ""bbox_fill_ratio"": 555009, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.053435325622558594,0.9465646743774414,0.20191023929341687,1.0107962213225372,9,766,0.9812793731689453,0.9497776031494141,0.5023816303000136,0.5081974928290255,0.4991613529229355,,,,,,
feat_16681450510efc109e21,stim_10c68d4199b435c4,render_551362ca0ff22f33,1.1.0,raster_binary,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 293, ""bbox_fill_ratio"": 40669, ""ink_coverage_ratio"": 40669, ""whitespace_ratio"": 2056483}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 93760, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.01939249038696289,0.9806075096130371,0.4337563993174061,0.915625,2,4,0.9970197677612305,0.9833898544311523,0.9349442485580884,0.5000664064420997,0.46748012537190486,,,,,,
feat_ad862d9733154837d2bd,stim_10c68d4199b435c4,render_551362ca0ff22f33,1.1.0,raster_grayscale,bbox_height_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 293, ""bbox_fill_ratio"": 43033, ""ink_coverage_ratio"": 43033, ""whitespace_ratio"": 2054119}","{""bbox_aspect_ratio"": 320, ""bbox_fill_ratio"": 93760, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.020519733428955078,0.9794802665710449,0.45896970989761093,0.915625,20,16,0.9968194961547852,0.9815778732299805,0.893661891581196,0.5003510205830409,0.4661418090477076,,,,,,
feat_0a021fa23c293bff45f9,stim_131a6c080ed9f418,render_551362ca0ff22f33,1.1.0,raster_binary,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,protocol_dependent,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 1376, ""bbox_fill_ratio"": 104808, ""ink_coverage_ratio"": 104808, ""whitespace_ratio"": 1992344}","{""bbox_aspect_ratio"": 314, ""bbox_fill_ratio"": 432064, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""protocol_dependent"", ""inter_glyph_spacing_sd_norm"": ""protocol_dependent"", ""rhythm_periodicity"": ""protocol_dependent"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""protocol_dependent"", ""unit_height_cv"": ""protocol_dependent"", ""unit_width_cv"": ""protocol_dependent"", ""whitespace_ratio"": ""direct""}","{""rhythm_periodicity"": ""MEASURE_SEQUENCE_TOO_SHORT""}",0.049976348876953125,0.9500236511230469,0.24257517404828915,4.382165605095541,5,5,0.9332027435302734,0.9384803771972656,0.7035672111593684,0.47407930416511623,0.4856611315453019,0.18365180467091294,0.0156739098303964,,0.2977283239616335,0.04831574608720594,0.01863829930893117
feat_d18bfe8c34da1527eb35,stim_131a6c080ed9f418,render_551362ca0ff22f33,1.1.0,raster_grayscale,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,protocol_dependent,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 1377, ""bbox_fill_ratio"": 114372, ""ink_coverage_ratio"": 114372, ""whitespace_ratio"": 1982780}","{""bbox_aspect_ratio"": 314, ""bbox_fill_ratio"": 432378, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""protocol_dependent"", ""inter_glyph_spacing_sd_norm"": ""protocol_dependent"", ""rhythm_periodicity"": ""protocol_dependent"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""protocol_dependent"", ""unit_height_cv"": ""protocol_dependent"", ""unit_width_cv"": ""protocol_dependent"", ""whitespace_ratio"": ""direct""}","{""rhythm_periodicity"": ""MEASURE_SEQUENCE_TOO_SHORT""}",0.05453681945800781,0.9454631805419922,0.264518546272012,4.385350318471337,54,1508,0.9302272796630859,0.9332065582275391,0.3975571669312103,0.4745662727765537,0.48537445415234937,0.18365180467091294,0.0156739098303964,,0.28088760112004213,0.04831574608720594,0.01863829930893117
feat_f9e9d4f59b58be9cfc25,stim_133906c155e4a0e4,render_551362ca0ff22f33,1.1.0,raster_binary,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 350, ""bbox_fill_ratio"": 104863, ""ink_coverage_ratio"": 104863, ""whitespace_ratio"": 1992289}","{""bbox_aspect_ratio"": 627, ""bbox_fill_ratio"": 219450, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.0500025749206543,0.9499974250793457,0.47784461152882207,0.5582137161084529,1,0,0.967442512512207,0.9925870895385742,0.9882640233118692,0.4780632490427987,0.4961078122466933,,,,,,
feat_543f668072432aa2da5d,stim_133906c155e4a0e4,render_551362ca0ff22f33,1.1.0,raster_grayscale,ink_area_matched,density|geometry|layout|proportion|reading_rhythm|stroke_gesture|uniformity|visual_center,direct,valid,,4d800e346b040f885277c164e937c2514144ed6292066deb66bb1fc465b2de05,"{""bbox_aspect_ratio"": 350, ""bbox_fill_ratio"": 106590, ""ink_coverage_ratio"": 106590, ""whitespace_ratio"": 1990562}","{""bbox_aspect_ratio"": 627, ""bbox_fill_ratio"": 219450, ""ink_coverage_ratio"": 2097152, ""whitespace_ratio"": 2097152}","{""bbox_aspect_ratio"": ""ratio"", ""bbox_fill_ratio"": ""ratio"", ""centroid_x_norm"": ""ratio"", ""centroid_y_norm"": ""ratio"", ""closure_count"": ""count"", ""connected_component_count"": ""count"", ""ink_coverage_ratio"": ""ratio"", ""inter_glyph_spacing_mean_norm"": ""ratio"", ""inter_glyph_spacing_sd_norm"": ""ratio"", ""rhythm_periodicity"": ""ratio"", ""straight_curve_ratio"": ""ratio"", ""symmetry_horizontal"": ""ratio"", ""symmetry_vertical"": ""ratio"", ""unit_area_cv"": ""ratio"", ""unit_height_cv"": ""ratio"", ""unit_width_cv"": ""ratio"", ""whitespace_ratio"": ""ratio""}","{""bbox_aspect_ratio"": ""direct"", ""bbox_fill_ratio"": ""direct"", ""centroid_x_norm"": ""direct"", ""centroid_y_norm"": ""direct"", ""closure_count"": ""direct"", ""connected_component_count"": ""direct"", ""ink_coverage_ratio"": ""direct"", ""inter_glyph_spacing_mean_norm"": ""not_applicable"", ""inter_glyph_spacing_sd_norm"": ""not_applicable"", ""rhythm_periodicity"": ""not_applicable"", ""straight_curve_ratio"": ""protocol_dependent"", ""symmetry_horizontal"": ""direct"", ""symmetry_vertical"": ""direct"", ""unit_area_cv"": ""not_applicable"", ""unit_height_cv"": ""not_applicable"", ""unit_width_cv"": ""not_applicable"", ""whitespace_ratio"": ""direct""}","{""inter_glyph_spacing_mean_norm"": ""MEASURE_NOT_APPLICABLE"", ""inter_glyph_spacing_sd_norm"": ""MEASURE_NOT_APPLICABLE"", ""rhythm_periodicity"": ""MEASURE_NOT_APPLICABLE"", ""unit_area_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_height_cv"": ""MEASURE_NOT_APPLICABLE"", ""unit_width_cv"": ""MEASURE_NOT_APPLICABLE""}",0.050826072692871094,0.9491739273071289,0.4857142857142857,0.5582137161084529,2,0,0.9673824310302734,0.9928550720214844,0.9830860513018759,0.4784437593817431,0.49614905097804674,,,,,,
